transaction_id,transaction_date,booking_date,value_date,payment_date,amount,currency,from_account_id,from_account_name,counterparty_account_id,counterparty_name,counterparty_country,counterparty_bank_bic,counterparty_business_type,narrative,payment_purpose_code,related_trade_invoice_id,swift_message_type,transaction_status,transaction_type_description,end_to_end_identification,is_fraud
3fc7b34c-d766-4207-8e34-04cf78a8c1cf,2025-05-31,2025-06-01,2025-06-02,2025-06-03,451537.44,NOK,GB21XDWT39794769242880,Odonnell and Sons,GB74MEHF49348735530621,Cox Ltd,US,DABADKKK,Shipping,grow plug-and-play action-items,Consulting,fd9e8504-483c-4fa4-bda5-97360338b4dd,MT202,billed,Card Payment,,0
fcc09291-bf8d-43e4-bee1-6e65b679c3e1,2025-08-07,2025-08-08,2025-08-09,2025-08-12,495547.4,SEK,GB56GAGE42523432154389,Hernandez-Simmons,GB76IXFK34926118156165,"Roy, Hines and Wilson",DK,HANDFIHH,Consulting,transform strategic functionalities,Unknown,86beec7f-a644-4e6d-b646-13db259c463b,MT202,pending,BG-LI-LÖN,,0
3b1e7dff-eaef-4090-a303-cdb239c69284,2025-11-18,2025-11-18,2025-11-18,2025-11-18,265362.44,DKK,GB33GCRD64285142353797,"Kelly, Long and Olson",GB90IQOQ84550786327358,Hawkins Group,NO,NDEASESS,Consulting,enable clicks-and-mortar bandwidth,Unknown,,MT202,failed,Wire Transfer,,0
9eac3386-a1bc-45cd-99a6-a2b63227186d,2025-05-26,2025-05-28,2025-05-28,2025-05-29,50104.48,NOK,GB28ORGX10530737286342,"Roberts, Lopez and Henry",GB11BUMA18189531234899,Fernandez-Turner,CN,NOKANO21,Agriculture,architect end-to-end e-tailers,Invoice,,MT202,billed,Card Payment,,0
67966d6c-f3f0-424f-a3fc-35c6fcdf643c,2025-07-09,2025-07-09,2025-07-10,2025-07-12,359530.53,DKK,GB77UAPZ56063674305418,Peterson and Sons,GB15VVLA23074722921513,Thomas-Welch,HK,NDEASESS,Agriculture,cultivate mission-critical users,Unknown,,MT202,pending,Card Payment,0fd0a01b-36d2-4538-81a3-06289feefb25,0
c009a243-2772-4da1-8787-f37fcf468e7d,2025-11-05,2025-11-05,2025-11-05,2025-11-07,102950.79,DKK,GB14CNNB68444400780353,Murray LLC,GB96SNWS94772079545388,"Perez, Nelson and Green",CN,HANDFIHH,Textile,repurpose interactive content,Salary,,MT103,pending,BG-LI-LÖN,,0
3b0fa079-ff12-44c2-aa87-97a23776b3a7,2025-11-29,2025-11-29,2025-11-30,2025-12-03,31087.96,SEK,GB10EHNP32682962115301,Hamilton Inc,GB50VKAB62099892537674,Clark and Sons,HK,DABADKKK,Electronics,re-intermediate granular users,Unknown,,MT103,pending,Direct Debit,d203d37e-03da-4181-a4ca-e2eaddcd7ef2,0
15344b61-dd50-4ef0-91fa-12db5d224898,2025-05-27,2025-05-27,2025-05-27,2025-05-27,11688.84,EUR,GB54QWAE15117758037890,Smith-Perkins,GB16FHIP63537509694902,Howard Ltd,SE,HANDFIHH,Electronics,visualize viral partnerships,Consulting,fbac116d-bad5-48ec-a366-e322cf843c0b,MT940,pending,Card Payment,793002d4-ac37-427f-a0bc-771c51b7976d,0
2803308b-5aea-4a6d-90a1-6a7ea63695ee,2025-07-22,2025-07-23,2025-07-24,2025-07-27,394223.2,EUR,GB03KEPS33506654555538,Coffey-Douglas,GB38SROB85982160848414,Lutz-Allen,CN,NDEASESS,Consulting,embrace extensible deliverables,Invoice,,MT103,pending,BG-LI-LÖN,,0
a5b8cf23-5427-4703-a59e-8a5219cf35f0,2025-05-12,2025-05-12,2025-05-13,2025-05-16,177800.32,DKK,GB24HSKF75439736926546,Carr-Mcmillan,GB86CKCN44325550054230,Mckee LLC,HK,NDEASESS,Consulting,synergize distributed web services,Unknown,,MT940,pending,BG-LI-LÖN,a42514e4-0013-4ad4-9a53-f881993cee4e,0
c406811c-2a98-4684-ad73-07cad9ba0257,2025-07-27,2025-07-28,2025-07-28,2025-07-28,293223.85,NOK,GB69MEIS57559153756641,Jones-Burke,GB21BUQN52507006723549,"Stone, Bernard and Rasmussen",FI,HANDFIHH,Consulting,re-contextualize compelling interfaces,Invoice,,MT202,pending,Card Payment,51da4e72-294c-43c0-944f-c16a124e2a91,0
618e4441-b59c-4207-9701-507293f6333f,2025-11-11,2025-11-13,2025-11-13,2025-11-16,439098.29,NOK,GB90VJTI02421290315462,"Gregory, Smith and Leach",GB33JVTR39580456924299,"Roth, Cole and Brown",NO,NOKANO21,Electronics,aggregate front-end markets,Goods,69875292-8866-45a7-a344-8dbddb040717,MT202,pending,Card Payment,1f1f3c9e-5238-43c6-9423-e792029236c1,0
4120c9df-b43d-422c-b580-5806abadf79c,2025-06-06,2025-06-06,2025-06-06,2025-06-07,33897.38,USD,GB50CYZW80204614761191,Nielsen and Sons,GB58LCHB64415488765679,Edwards and Sons,HK,HANDFIHH,Electronics,Payment for services,Goods,f80cb7c6-17ae-41e8-8f30-696085142cbb,MT103,billed,Wire Transfer,ab3fe8bd-f37c-4e5a-be6e-aca2704d8c06,0
53edbe92-5e4e-4857-9f44-6bc144e763f0,2025-07-22,2025-07-23,2025-07-24,2025-07-27,48311.35,NOK,GB79NJQE98702611469385,Bennett-Henderson,GB80RZCX88494425464392,Sullivan Group,DE,NDEASESS,Agriculture,extend seamless web services,Consulting,e12bba01-3091-4ecc-a68c-3ded7173f3c3,MT202,pending,Card Payment,,0
a2eefe6e-b60d-486c-9716-584fd99c72ad,2025-04-16,2025-04-16,2025-04-17,2025-04-18,142667.19,NOK,GB63ZGNE54306644199231,"Foster, Simon and Garcia",GB36XORE24756090575936,Hopkins and Sons,US,NDEASESS,Textile,re-contextualize interactive deliverables,Goods,,MT202,pending,BG-LI-LÖN,ecaef09a-4b1a-4865-aeb5-fe12178f433b,0
093da480-10a1-4b61-88c0-e948ed4dc787,2025-04-25,2025-04-26,2025-04-27,2025-04-29,33464.41,USD,GB76DUBI12406258677909,"Cole, Barnes and Hanna",GB35BSGC85803947592109,Williams-Mason,SG,NDEASESS,Electronics,Payment for services,Goods,32a18e18-92f8-4258-b062-dd18a124497a,MT103,billed,Wire Transfer,4d5a9014-c29e-4692-8bf6-38fa3696d762,0
a7016f5d-0415-45e9-a208-f6a799040542,2025-04-21,2025-04-23,2025-04-24,2025-04-25,185125.04,DKK,GB28ZYSO00240257701983,Ho-Ortiz,GB65XMOY18279688994906,Mejia-George,DE,DABADKKK,Shipping,extend scalable e-services,Consulting,72d36012-386a-4f5e-9725-c7a19307f13e,MT202,billed,Card Payment,,0
f80c961b-0e70-4156-b0c8-eb199344769e,2025-12-16,2025-12-17,2025-12-18,2025-12-19,386870.53,EUR,GB69LPEK63346906251616,Bell-Sanders,GB17RPYV07651637523233,Williams-Gross,CN,NDEASESS,Textile,deploy end-to-end e-services,Salary,,MT940,pending,Direct Debit,6543bbc7-9b6d-4818-b884-9d04c8597d2d,0
1ba5a027-4855-49a1-9823-b52ca3b086c9,2025-12-13,2025-12-15,2025-12-15,2025-12-15,40588.34,DKK,GB98KWNL13434741177557,"Hicks, Hodges and Coleman",GB89UYFV31079800994558,Andrews-Hunter,US,NDEASESS,Shipping,maximize innovative schemas,Unknown,,MT103,pending,Wire Transfer,c0179a2f-c0c1-4f37-9cba-b810a8b0a13e,0
81a24ffe-c089-4d47-800d-358715e1940f,2025-06-22,2025-06-24,2025-06-25,2025-06-28,125788.03,SEK,GB24IHSY74776105497891,Young-Campbell,GB25KYFS45805198266662,Miller Ltd,US,HANDFIHH,Shipping,seize scalable web-readiness,Unknown,,MT103,billed,Card Payment,bff38614-79a4-4136-9401-722da5e46ec1,0
48a97013-31a1-4ba4-9ca4-178dedf3c5d3,2025-11-29,2025-11-29,2025-11-30,2025-11-30,77292.83,SEK,GB53POFL54851923420550,Rosales-Hunter,GB32LWNY37581873655452,Baker-Paul,FI,HANDFIHH,Agriculture,re-contextualize innovative methodologies,Unknown,,MT103,failed,Wire Transfer,3779ff70-7aed-40c7-84aa-808fc43798d4,0
788b07fd-1b02-4ea0-a678-a11698023ff5,2025-07-26,2025-07-28,2025-07-28,2025-07-29,195478.07,DKK,GB90CRDH14304246900644,Stevens-Ramirez,GB38JAGL75653852316939,Briggs LLC,CN,NDEASESS,Shipping,disintermediate seamless functionalities,Consulting,,MT940,billed,BG-LI-LÖN,d30e52d7-a18d-489d-be7f-4239024b4d10,0
ee2f5e89-6760-428d-a815-84289f1310a9,2025-06-23,2025-06-24,2025-06-24,2025-06-24,185183.33,DKK,GB49XYUO11972164975714,Joyce-Roach,GB93UJJJ24660818871947,Cummings Group,NO,DABADKKK,Agriculture,iterate transparent eyeballs,Unknown,,MT940,failed,Direct Debit,aa969c3d-cea8-4bbe-af51-b60f8e4ce997,0
ed385d03-abf4-414f-9c0b-2ff5dc618f4c,2025-11-19,2025-11-20,2025-11-21,2025-11-24,236377.25,DKK,GB77HIAQ47794902983341,Smith-Cherry,GB34KILT58673291252433,Robinson PLC,DK,NOKANO21,Electronics,deploy magnetic convergence,Salary,8d9bf359-fb68-4df0-82d4-0e63f5e7264e,MT940,billed,Direct Debit,fb9adeb4-67a2-47ea-a700-24a1fcbb727f,0
7ce0ce0b-ce17-4488-acf9-885c61b4da7d,2025-09-16,2025-09-17,2025-09-17,2025-09-19,17954.13,DKK,GB45QQXX22547385908231,"Burns, Atkins and Tucker",GB31NJGI84951367395662,Romero-Martinez,DK,NDEASESS,Shipping,engage 24/365 solutions,Invoice,,MT103,pending,Direct Debit,,0
771ba1db-ca44-4163-b955-e757a266875d,2025-07-06,2025-07-07,2025-07-07,2025-07-09,244142.91,SEK,GB49JYWY71656140764090,"Mcguire, Armstrong and Costa",GB38DXAC16361697285809,"Flowers, Brown and Chen",CN,NOKANO21,Agriculture,generate cross-platform relationships,Goods,,MT103,billed,BG-LI-LÖN,,0
916198d8-99a2-4ca3-9a4c-ef65d65c9e35,2025-05-08,2025-05-08,2025-05-09,2025-05-10,15890.27,NOK,GB74JUVZ88250026185524,Jennings and Sons,GB98QOHR03545832381189,Johnson Inc,SE,DABADKKK,Textile,enhance B2B methodologies,Consulting,,MT940,billed,Card Payment,,0
fcd56160-eb14-45c0-99aa-1b881f044394,2025-07-07,2025-07-08,2025-07-08,2025-07-09,273329.66,SEK,GB25LPGG21985247623240,Nunez and Sons,GB68CLJY50560119743361,Hall-Mckinney,DK,DABADKKK,Electronics,deploy killer niches,Unknown,,MT940,billed,Direct Debit,7bfc1f5c-bebb-4952-8f77-6af86dd42399,0
a9c7fa96-9554-4c42-8edb-d0362e004a81,2025-10-23,2025-10-23,2025-10-24,2025-10-26,116976.27,EUR,GB14IQOH82319264629447,Roberts-Martin,GB34THAY44090149680740,Sullivan Group,CN,HANDFIHH,Textile,facilitate 24/7 niches,Consulting,,MT103,billed,Direct Debit,,0
d16b5eef-831a-41d1-a2a5-a1e608dbbbe4,2025-09-27,2025-09-28,2025-09-29,2025-10-01,412848.19,SEK,GB45VXPP84623765171315,Medina Group,GB49LNEL13217045050598,"Mcdonald, Trujillo and Cohen",DK,HANDFIHH,Textile,utilize seamless niches,Goods,,MT103,failed,Direct Debit,30b2b46a-5074-472b-bdda-a5b3e4ae81fa,0
ae00be79-f8b3-4b17-8ff4-ae195f6a3287,2025-10-01,2025-10-01,2025-10-02,2025-10-02,349661.88,SEK,GB88WMZB81721766331126,Smith-Rivers,GB45XPGR10342418447059,Berry-Robinson,DK,NDEASESS,Agriculture,redefine synergistic convergence,Salary,9f290588-72ee-45dd-bcae-4f84bb148df3,MT202,pending,BG-LI-LÖN,,0
7377b955-2578-475e-9958-17ff3d4dece6,2025-05-08,2025-05-08,2025-05-09,2025-05-09,185237.32,SEK,GB96UCNB01314815799648,White Group,GB58HIXR65787565501664,"Long, Harris and Ballard",FI,DABADKKK,Textile,incubate compelling interfaces,Goods,,MT202,billed,Wire Transfer,,0
dc32dc10-42bd-45ab-9422-036915726757,2025-04-12,2025-04-14,2025-04-15,2025-04-18,110647.9,NOK,GB53GLUB19488723490618,"Chambers, Brown and Jenkins",GB28WUPZ69903565105059,,DE,NOKANO21,Shipping,e-enable extensible applications,Invoice,,MT940,billed,Wire Transfer,2bcc9042-b752-4f7c-830d-cf222ebff673,0
5991d2c1-5dbb-4c49-ba45-52906565ab70,2025-10-20,2025-10-22,2025-10-23,2025-10-26,138597.32,NOK,GB48IBTW62170602721550,Zuniga-Gray,GB66BSWA56270116829099,Wilson-Harrison,CN,NOKANO21,Consulting,architect next-generation paradigms,Consulting,,MT103,billed,Card Payment,e26b42c9-1399-46c2-85f6-c86c8eec7508,0
f3c640e2-ec26-4d58-82dd-828a6fd3dc68,2025-04-08,2025-04-10,2025-04-11,2025-04-11,212335.49,NOK,GB79TOLQ02639101792692,Perez-Thompson,GB69OIPH24037218034015,"Lyons, Horton and Fields",HK,NDEASESS,Electronics,matrix B2C initiatives,Goods,,MT940,failed,Wire Transfer,,0
fda7188d-e80b-49e9-8104-5d9e76c97891,2025-06-23,2025-06-23,2025-06-24,2025-06-24,432536.76,SEK,GB51ZQSO91776517429211,"Key, Contreras and Walker",GB31QQLT59104202320663,"Miller, Bell and Wolf",HK,HANDFIHH,Textile,transform clicks-and-mortar synergies,Goods,109d3881-3206-473e-81b4-9f2da0bd3849,MT202,billed,Card Payment,,0
92e2d989-ccf5-4aca-b9cb-69ea3f2c0bd7,2025-06-09,2025-06-10,2025-06-10,2025-06-13,442854.43,SEK,GB94VPLQ46207609924625,Allen-Woods,GB08QVNN01946808420356,"King, Kelly and Lopez",DE,NOKANO21,Textile,synthesize revolutionary infrastructures,Invoice,,MT202,failed,Wire Transfer,,0
9cb0f1f4-fb1d-427f-9645-64dca141b56c,2025-09-09,2025-09-09,2025-09-09,2025-09-10,36806.88,DKK,GB66LKVA79461105722662,Hernandez-Schneider,GB87MONU07433241090895,Montoya-King,NO,NDEASESS,Consulting,innovate intuitive solutions,Salary,,MT103,pending,BG-LI-LÖN,c04d19f1-584e-4c8f-af5d-6e12b4fa8fde,0
03841d06-1d67-4136-bda9-22d820d31003,2025-08-29,2025-08-30,2025-08-31,2025-09-02,9597.78,SEK,GB32KMII02081910143861,Smith PLC,GB59WQXA59231421798633,"Burns, Acosta and Clark",DE,NOKANO21,Consulting,transform front-end paradigms,Salary,a029f73a-2e83-4076-8147-160a31f97244,MT940,pending,BG-LI-LÖN,,0
11023b4b-3363-4b9b-9653-2d119740ade9,2025-10-28,2025-10-30,2025-10-31,2025-11-02,163309.04,NOK,GB35EWUI95030012557470,"Smith, Sandoval and Ball",GB79YXNA66869542019804,Fisher-Moses,DK,NDEASESS,Electronics,e-enable wireless platforms,Goods,,MT103,pending,Direct Debit,,0
77f9a0ad-ffc0-46bc-998c-a583a290303c,2025-10-09,2025-10-10,2025-10-11,2025-10-14,494692.78,DKK,GB97LJGO22550581671426,Ball-Owens,GB32RFCL49767886964515,Sutton-Carter,CN,NDEASESS,Electronics,implement synergistic e-tailers,Goods,,MT940,failed,BG-LI-LÖN,e94fe735-f50e-4730-8cd8-7d6c8d244d6b,0
e73b0299-ba2b-46ff-95be-d5fc701099fd,2025-04-12,2025-04-14,2025-04-14,2025-04-14,67944.54,SEK,GB09ZSAV50263646377770,Mathews-Mcgee,GB82XCOD61010973250265,Livingston-Lane,SE,DABADKKK,Consulting,harness virtual schemas,Consulting,,MT202,failed,Direct Debit,675bb960-8e71-4806-a0da-d9593d2ed0ce,0
63679d05-5e4c-4f9e-9ab0-5a4c1dabf6a1,2025-12-06,2025-12-07,2025-12-08,2025-12-08,86878.96,NOK,GB09LUTF97926610071221,Mathis-Weeks,GB43OYYC24968176100022,Morton-Campbell,DE,HANDFIHH,Consulting,re-intermediate plug-and-play e-business,Salary,4ab36609-1bb3-4428-9ca2-59790990453f,MT202,pending,BG-LI-LÖN,,0
f5d7ee97-9e77-4072-9068-6bff8e67fa54,2025-08-12,2025-08-12,2025-08-12,2025-08-12,215064.1,DKK,GB15OIGW12040264101712,"Hinton, Hill and Stein",GB20KVSB24390026858636,"Barnes, Fuentes and Cunningham",SE,NOKANO21,Textile,unleash vertical e-services,Consulting,,MT103,billed,Wire Transfer,32cd53f6-d14d-4100-9503-fe9d83a06f9d,0
29b75bf5-7c8f-4d5a-b780-b739540a0dde,2025-11-19,2025-11-19,2025-11-20,2025-11-21,231147.7,SEK,GB43FJIJ63229470757200,Garcia-Andrade,GB14MGVP61663926908060,Bruce-Blanchard,US,NOKANO21,Textile,synergize impactful initiatives,Goods,,MT103,pending,Card Payment,a5155406-6cb6-4a30-a0a9-6b5824bb8d0f,0
50f4167f-02a5-4cae-aa29-dc10c58dc7a2,2025-12-15,2025-12-15,2025-12-16,2025-12-19,65506.76,SEK,GB17XFXX87475455023229,White-Brooks,GB13WUQC35169318676415,Carter Inc,FI,HANDFIHH,Consulting,maximize transparent web services,Consulting,4fe8e132-bee6-44c4-a08d-179e3b91521e,MT202,pending,Direct Debit,,0
582e55d0-dbab-4df9-b2e5-65fe8a40da48,2025-04-15,2025-04-16,2025-04-17,2025-04-17,125802.55,DKK,GB29WMMR03303665497030,"Barnett, Raymond and Williams",GB09CXAF89584139495816,Martin LLC,FI,HANDFIHH,Agriculture,embrace bleeding-edge architectures,Salary,6f261bf4-bdb5-43d5-8ba2-a323bdeaae61,MT103,billed,Wire Transfer,e7778773-1199-4206-be50-c7c5170946bd,0
604e0bfb-0129-4ec2-b2de-fa551983a987,2025-04-07,2025-04-09,2025-04-10,2025-04-12,194362.37,DKK,GB48TKZT49984192068524,Hernandez and Sons,GB20UKSW41989388937265,Franklin-Sanders,FI,DABADKKK,Shipping,mesh magnetic relationships,Salary,,MT202,billed,Direct Debit,,0
7efbe332-da28-4413-88cc-9365339f0146,2025-06-09,2025-06-09,2025-06-09,2025-06-09,175176.85,USD,GB96PTOO25934130666409,"Nunez, Diaz and Wells",GB29UXLU86743504786111,Long-Davis,RU,NOKANO21,Shipping,Invoice for electronic parts,Goods,,MT103,billed,Wire Transfer,fb42d581-7cd4-4bb3-b716-e39d6345ef1f,1
6a6b56f9-c54a-4491-a409-7cceb6c662d6,2025-08-17,2025-08-17,2025-08-18,2025-08-21,107131.95,EUR,GB31RKBE57180077007695,Campos-Williams,GB17FSSJ16404638566139,"Villanueva, Davis and Smith",CN,NDEASESS,Electronics,engineer sticky infrastructures,Invoice,,MT202,failed,Card Payment,5a3e073d-4cd8-4083-b554-11405485e9a1,0
b071834d-869d-464b-b038-2fe4bfd325df,2025-10-17,2025-10-18,2025-10-19,2025-10-19,277213.61,EUR,GB42EOEQ71047919860968,Small and Sons,GB92EOOK21232509876940,Maynard PLC,HK,NDEASESS,Textile,monetize compelling bandwidth,Unknown,f9ad54b0-0b47-4adc-8ef6-d495d91a6fad,MT940,pending,BG-LI-LÖN,4ce0641d-e6d2-4647-8d4a-8a4af5ab83c1,0
5e0dfdbd-38fd-4131-85f6-35267d2cebc4,2025-08-20,2025-08-22,2025-08-22,2025-08-25,241547.88,NOK,GB22XOIK91719034831055,"Bradshaw, Gonzalez and Callahan",GB05GFKI55148576152138,"Young, Campbell and Wilson",SE,DABADKKK,Electronics,productize plug-and-play ROI,Salary,,MT940,pending,Card Payment,22417005-0ce5-4f34-9dee-06fea383633b,0
4001daf0-2687-45f9-bf3d-cde6b6d92b1f,2025-08-03,2025-08-04,2025-08-04,2025-08-07,139901.2,SEK,GB36KKEK34500950735761,Herring-Galvan,GB41EDFT05162893630685,Jensen-Villarreal,US,HANDFIHH,Shipping,generate wireless eyeballs,Salary,,MT940,failed,BG-LI-LÖN,,0
cd528ce1-f708-43fb-a584-defa57f3eedf,2025-12-16,2025-12-17,2025-12-18,2025-12-19,66048.27,EUR,GB58TYSL70873532664355,"Knapp, Duncan and Williams",GB95XNNG17225511681664,Newton PLC,DK,NDEASESS,Textile,re-contextualize web-enabled mindshare,Invoice,,MT103,billed,Card Payment,f6a395f4-a3f7-44b2-972e-9ab2adb49794,0
d6fd9c5a-1d77-40df-93e1-5ad36045fd0b,2025-05-09,2025-05-10,2025-05-10,2025-05-12,62763.72,NOK,GB53GEUD45331029635064,Spencer-Ferguson,GB89RWIY18941609250108,"Robertson, Johnson and Thomas",CN,HANDFIHH,Consulting,envisioneer user-centric e-services,Consulting,c87f0227-f0e4-489a-ac2f-4e1936817b5a,MT202,pending,BG-LI-LÖN,6c06a29a-e73d-4104-83d9-16fb921f1745,0
c8a64e29-5789-4dd6-a8a0-210466be1f82,2025-06-12,2025-06-13,2025-06-13,2025-06-13,185573.88,EUR,GB80TOHL18091304904478,Coleman Inc,GB25QPTR65928503805887,"Hodges, Bridges and Cook",DE,HANDFIHH,Electronics,syndicate user-centric e-business,Unknown,,MT103,pending,Direct Debit,ff85f539-7f33-401f-b6c2-f59b1be40a2c,0
05b89cb3-1c47-4f7a-a661-16bbe361f9cc,2025-10-14,2025-10-14,2025-10-15,2025-10-16,331982.6,EUR,GB89UVUT15896164631891,"Mckay, Braun and Cox",GB30LMHW80351763547544,Alvarado PLC,US,NOKANO21,Electronics,reinvent end-to-end interfaces,Invoice,,MT202,failed,BG-LI-LÖN,aed99ce7-9c75-48f3-b34d-ecc79e15cde4,0
3122b136-eca4-4694-9309-0d6823b9e49f,2025-09-15,2025-09-15,2025-09-15,2025-09-16,367413.68,EUR,GB68CBMW36696343800644,Moreno-Mcgee,GB40XNRS50013430957526,Bird-Maldonado,US,NOKANO21,Textile,utilize robust web-readiness,Invoice,f7ea6b22-2272-4aa7-8a57-69932969710c,MT103,billed,Wire Transfer,,0
14678192-0369-4090-be27-bdf89a0d8573,2025-09-11,2025-09-12,2025-09-13,2025-09-15,340249.57,NOK,GB40ZBFN10215562155916,"Johnson, Price and Martinez",GB88NONQ00180846322447,Decker Ltd,NO,HANDFIHH,Consulting,leverage innovative platforms,Invoice,,MT202,pending,Card Payment,,0
e3c646cb-47f0-4c9c-aecb-7d57eb4acb29,2025-07-17,2025-07-18,2025-07-19,2025-07-19,364705.89,SEK,GB88LKTM55751646650666,Anthony PLC,GB44SYAQ09639825931690,"Burton, Randall and Glenn",CN,NDEASESS,Textile,cultivate innovative methodologies,Invoice,,MT202,pending,Direct Debit,,0
1b654e50-8e7c-4685-aca3-d86057416902,2025-11-11,2025-11-13,2025-11-14,2025-11-17,38396.38,EUR,GB65PGJS44869463469595,"Gross, Davis and Ortiz",GB95JVVS22680893213943,Payne LLC,NO,NDEASESS,Agriculture,iterate efficient web-readiness,Goods,32919ce3-4211-4928-967d-6cb70982dcaf,MT103,billed,Direct Debit,,0
3573db51-4cdd-4f14-8e6f-715a6e2ca212,2025-06-03,2025-06-04,2025-06-04,2025-06-05,159207,EUR,GB28FTET87512871717480,"Ward, Garcia and Martin",GB09HEQP34698050423565,Watson Ltd,HK,NDEASESS,Consulting,iterate proactive platforms,Salary,,MT202,billed,Wire Transfer,2d5c9e8b-c427-486d-b2c8-ac2f4c277f52,0
ea12baad-eae0-4a26-b952-c16a403c0747,2025-12-20,2025-12-22,2025-12-23,2025-12-26,477668.67,NOK,GB85VEIT79918708496492,James Ltd,GB52YUXY78087448825810,"Cook, Osborne and Mcgee",NO,DABADKKK,Textile,,Unknown,,MT202,failed,Direct Debit,c3f974a2-0118-43f3-a47f-151174daccd9,0
61161c6e-ec13-4c2c-ac23-964029e8dce7,2025-06-18,2025-06-18,2025-06-18,2025-06-20,191702.7,NOK,GB17WHME58139403185755,Lowery Group,GB72VSGS67538390800809,"Cross, Martinez and Wilson",FI,HANDFIHH,Electronics,seize cutting-edge networks,Salary,aa0f2f1f-3f17-4e54-8a09-1df73d7cb666,MT202,failed,Wire Transfer,,0
ef35691f-329d-4709-b8d6-b8e4d4b68a1d,2025-10-18,2025-10-20,2025-10-21,2025-10-24,380619.94,NOK,GB84YSVC30297389875838,"Butler, Gay and Patel",GB71HMHH55314893027456,Mcfarland Group,FI,DABADKKK,Consulting,grow turn-key methodologies,Invoice,,MT103,billed,Direct Debit,,0
a2e7e882-302c-4c27-b8b8-7faeac6d2330,2025-06-25,2025-06-25,2025-06-25,2025-06-27,97586.71,DKK,GB07AWPH16420700192989,Johnson-Wright,GB80WWOY30972386842399,Hall Group,HK,NOKANO21,Textile,syndicate killer interfaces,Salary,,MT940,pending,Wire Transfer,22378f42-af78-479e-96f5-e415476627f1,0
c0f078c2-0ad5-4446-8cc6-d6f2e6123def,2025-12-29,2025-12-30,2025-12-31,2026-01-03,461917.86,DKK,GB57CWNP61858572358474,"Coleman, Fischer and Campbell",GB92MIUX75458584352133,"Gallegos, Griffin and Conner",DE,HANDFIHH,Shipping,whiteboard extensible synergies,Unknown,,MT103,failed,Direct Debit,aeaad84e-3a61-421f-a031-996c9d59cdc2,0
6e3f9602-c01f-4d0d-9b5f-3d179b679901,2025-11-09,2025-11-09,2025-11-09,2025-11-10,252829.41,DKK,GB81SOUN94140997082492,"Daugherty, Allen and Rios",GB59MOGK52554059838783,"Burton, Simpson and Murray",SE,NOKANO21,Electronics,synthesize open-source ROI,Invoice,ea15dea8-b3ee-4337-8c22-c62dc3b220d7,MT202,pending,Card Payment,,0
11471622-78ec-4a44-8db7-fa488f3d97a4,2025-09-26,2025-09-27,2025-09-28,2025-09-28,379991.56,SEK,GB46UMOX20596951339475,Santana-Moss,GB76WMIN96704490347770,Wyatt-Porter,FI,NDEASESS,Consulting,engineer vertical mindshare,Goods,2403e355-b02d-4463-90a5-618a133daf00,MT202,billed,BG-LI-LÖN,,0
279f48bc-2ef9-4b6b-af8e-ad4db29459ef,2025-10-06,2025-10-06,2025-10-06,2025-10-08,401353.41,EUR,GB20KALB77651298435641,Velez-George,GB40KDUZ03130207979594,Perry-Johnson,US,DABADKKK,Consulting,innovate global schemas,Consulting,,MT202,billed,Direct Debit,,0
13606685-dff8-48f0-b6b2-c4a4b59e5b94,2025-06-21,2025-06-22,2025-06-23,2025-06-25,202825.81,SEK,GB36XWKH45010748765086,Frazier and Sons,GB02GWGW37998388366463,,NO,HANDFIHH,Textile,drive out-of-the-box methodologies,Consulting,,MT940,billed,Card Payment,,0
b22db0e2-482d-4b30-a5af-65c94f1e4a80,2025-11-19,2025-11-19,2025-11-19,2025-11-21,50280.15,NOK,GB65DFOI10769310147883,"Chavez, Brooks and Hamilton",GB31HUPY24524466599844,Hobbs PLC,SE,DABADKKK,Textile,morph magnetic platforms,Consulting,22a05eb1-eee5-46b2-82a8-c542524e0647,MT940,pending,BG-LI-LÖN,04a00c94-d975-4cc1-9edd-adbc80d0f108,0
4fb41e62-b768-4762-b2d0-c200f9fce0e4,2025-10-04,2025-10-05,2025-10-05,2025-10-07,322732.16,NOK,GB16YNNE10619886904970,Campbell Ltd,GB84HIBM94368602697758,Baxter-Davis,SE,HANDFIHH,Shipping,benchmark plug-and-play supply-chains,Invoice,,MT202,failed,BG-LI-LÖN,4e0421dc-7930-4a1b-a3d7-1377b7053790,0
19b926ef-3e4f-4d98-ad04-f3e458c1ed73,2025-07-27,2025-07-27,2025-07-27,2025-07-29,73203.49,DKK,GB58TVUF22038308267191,Mccullough-Gaines,GB63JJVD20177773657416,"Washington, Mcgee and Wood",DK,DABADKKK,Agriculture,enable vertical portals,Unknown,4f6695c1-b783-4c44-95da-0a0ede86b65e,MT103,failed,Card Payment,12f74f41-8c44-497c-b5b4-9e3e0cbf7f3c,0
22e7c47a-7fd5-4519-a9d1-3aecf7336d84,2025-10-24,2025-10-25,2025-10-26,2025-10-27,439686.06,NOK,GB08TAWR78303105891334,"Smith, Alexander and English",GB74BWCR04610558971004,"Perez, Delgado and Lyons",HK,HANDFIHH,Textile,synergize enterprise portals,Goods,cbf96af4-a750-4294-bdb5-85a8c1d46fd2,MT103,pending,Card Payment,dbc6304b-ff31-4461-9094-3df37e39764b,0
