customer_id,transaction_id,currency,transaction_date,value_date,payment_date,booking_date,type_description,transaction_type,narrative,status,counterparty_name,amount,is_fraud,card_number,message,own_message,amount_f
CUST00976,87cd9444-6dba-4754-ad95-d98d26aeaf29,EUR,2025-04-03 05:10:54,2025-04-05 05:10:54,2025-04-05 05:10:54,2025-04-05 05:10:54,Insättning,deposit,Deposit from Ström Strandberg AB,billed,Ström Strandberg AB,475.15,0,,,,475.15
CUST00944,49793220-d14b-4771-9ff0-287a4d334878,NOK,2025-04-03 19:27:40,2025-04-05 19:27:40,2025-04-07 19:27:40,2025-04-07 19:27:40,Autogiro,autogiro,Direct debit to Oksanen Henriksson Osk,billed,Oksanen Henriksson Osk,1675.13,0,,,,1675.13
CUST00581,cf8b4eb2-43f1-4176-aed1-58095e7e2813,EUR,2025-04-02 09:27:30,2025-04-04 09:27:30,2025-04-05 09:27:30,2025-04-05 09:27:30,Swish,swish,Swish payment to Karjalainen Oyj,billed,Karjalainen Oyj,5455.66,0,,Membership payment,Sports club 2025,5455.66
CUST00316,63fe557c-25d4-4c19-91fc-4c232586dcd1,EUR,2025-04-03 01:12:08,2025-04-04 01:12:08,2025-04-05 01:12:08,2025-04-05 01:12:08,Swish,swish,Swish payment to Adelaar BV,billed,Adelaar BV,6713.86,0,,Membership payment,Sports club 2025,6713.86
CUST00674,f5a7620d-6d6d-41e1-93ed-82c51cf85164,DKK,2025-04-02 14:35:35,2025-04-02 14:35:35,2025-04-03 14:35:35,2025-04-04 14:35:35,Swish,swish,Swish payment to Ødegård-Lien,billed,Ødegård-Lien,1345.56,0,,Membership payment,Sports club 2025,1345.56
CUST00241,c47d336f-2e8f-4f7f-a0a6-2edffea95b73,EUR,2025-04-03 07:47:18,2025-04-03 07:47:18,2025-04-05 07:47:18,2025-04-05 07:47:18,Swish,swish,Swish payment to Stichting Galijn,billed,Stichting Galijn,2691.60,0,,Membership payment,Sports club 2025,2691.6
CUST00568,69f841b0-f90c-4f84-b184-071c7b35b9f9,EUR,2025-04-02 00:21:36,2025-04-03 00:21:36,2025-04-03 00:21:36,2025-04-04 00:21:36,Autogiro,autogiro,Direct debit to Haug BA,billed,Haug BA,316.05,0,,,,316.05
CUST00563,6b2d470a-6218-4d10-bef3-d5beebee4c80,SEK,2025-04-02 15:28:23,2025-04-03 15:28:23,2025-04-05 15:28:23,2025-04-06 15:28:23,Överföring,transfer,Transfer to Lauridsen & Søn A/S,billed,Lauridsen & Søn A/S,8580.81,0,,,,8580.81
CUST00723,6276ee87-3ae8-48f8-9247-8bb2894539ec,EUR,2025-04-02 06:58:39,2025-04-03 06:58:39,2025-04-03 06:58:39,2025-04-04 06:58:39,Swish,swish,Swish payment to Mathiesen & Mathiesen ApS,billed,Mathiesen & Mathiesen ApS,3346.72,0,,Membership payment,Sports club 2025,3346.72
CUST00136,00bbd543-5c98-4d57-bc35-9ce2165607c0,SEK,2025-04-02 23:49:10,2025-04-03 23:49:10,2025-04-05 23:49:10,2025-04-07 23:49:10,Överföring,transfer,Transfer to Nilsson & Karlsson AB,billed,Nilsson & Karlsson AB,1178.45,0,,,,1178.45
CUST00611,e94f03ec-0f40-46a2-9c33-345debc05f02,DKK,2025-04-03 14:53:35,2025-04-03 14:53:35,2025-04-04 14:53:35,2025-04-05 14:53:35,Överföring,transfer,Transfer to Cox Group,billed,Cox Group,2514.82,0,,,,2514.82
CUST00993,d5d318cf-24e6-4ffd-b5dc-037d4b71481f,SEK,2025-04-02 01:57:30,2025-04-02 01:57:30,2025-04-04 01:57:30,2025-04-04 01:57:30,Insättning,deposit,Deposit from Salonen Sillanpää ry,billed,Salonen Sillanpää ry,8672.39,0,,,,8672.39
CUST00377,f64909e8-1e03-4a65-a346-f26dbf3b1681,NOK,2025-04-03 00:44:49,2025-04-05 00:44:49,2025-04-05 00:44:49,2025-04-07 00:44:49,Autogiro,autogiro,Direct debit to Holm & Henriksen A/S,billed,Holm & Henriksen A/S,2860.23,0,,,,2860.23
CUST00407,0dd867e5-5f26-42a6-acb9-b655f7048d14,SEK,2025-04-03 23:00:34,2025-04-03 23:00:34,2025-04-03 23:00:34,2025-04-04 23:00:34,Kortköp,card,Card payment at de Gratie & Blom,billed,de Gratie & Blom,3255.84,0,4460 5946 8133 2521,,,3255.84
CUST00347,259a5d6c-07ba-408b-a87e-09f1ded7945e,EUR,2025-04-03 23:37:33,2025-04-03 23:37:33,2025-04-04 23:37:33,2025-04-04 23:37:33,Överföring,transfer,Transfer to Eelman NV,billed,Eelman NV,725.06,0,,,,725.06
CUST00396,78428071-2eb3-4f6a-83f2-6a392653de2b,EUR,2025-04-02 02:32:09,2025-04-03 02:32:09,2025-04-04 02:32:09,2025-04-04 02:32:09,Överföring,transfer,Transfer to Hakkarainen Hakkarainen Ky,billed,Hakkarainen Hakkarainen Ky,1002.24,1,,,,1002.24
CUST00529,71a84189-565b-4785-b8f9-85fc69598983,DKK,2025-04-03 09:51:16,2025-04-03 09:51:16,2025-04-04 09:51:16,2025-04-06 09:51:16,Kortköp,card,Card payment at van der Brink & Stange,billed,van der Brink & Stange,1682.58,0,7626 1200 3635 6226,,,1682.58
CUST00131,0838f528-a477-425a-a193-83a90f5c365a,DKK,2025-04-03 12:54:59,2025-04-04 12:54:59,2025-04-06 12:54:59,2025-04-07 12:54:59,Insättning,deposit,Deposit from Shupe BV,billed,Shupe BV,68.96,0,,,,68.96
CUST00669,ae0e289b-6c72-4915-952a-85c86579dc22,EUR,2025-04-03 06:45:44,2025-04-03 06:45:44,2025-04-04 06:45:44,2025-04-05 06:45:44,Överföring,transfer,Transfer to Bech A/S,billed,Bech A/S,914.95,0,,,,914.95
CUST00649,6c75a765-3a31-4e67-b598-25774e583dde,EUR,2025-04-03 19:57:19,2025-04-04 19:57:19,2025-04-06 19:57:19,2025-04-07 19:57:19,Kortköp,card,"Card payment at Sæther, Hagen og Nguyen",billed,"Sæther, Hagen og Nguyen",9997.77,0,6489 9765 6977 2829,,,9997.77
CUST00804,9e79a6fe-6680-45e3-b63c-bc32be3e1402,NOK,2025-04-03 06:52:46,2025-04-05 06:52:46,2025-04-06 06:52:46,2025-04-08 06:52:46,Swish,swish,Swish payment to Dudley-Boyd,billed,Dudley-Boyd,663.60,0,,Membership payment,Sports club 2025,663.6
CUST00007,a7175804-502d-4281-ba37-f3d677eb6d89,DKK,2025-04-03 18:58:25,2025-04-04 18:58:25,2025-04-04 18:58:25,2025-04-06 18:58:25,Autogiro,autogiro,Direct debit to Johansson AB,billed,Johansson AB,8951.23,0,,,,8951.23
CUST00745,5f1930e0-cda7-4451-8dfe-f6332a31edfd,SEK,2025-04-03 07:40:03,2025-04-03 07:40:03,2025-04-04 07:40:03,2025-04-05 07:40:03,Överföring,transfer,Transfer to Kinepolis,billed,Kinepolis,712.66,0,,,,712.66
CUST00888,5cda0385-13eb-4358-9ab9-f6621bc02912,EUR,2025-04-03 09:30:51,2025-04-04 09:30:51,2025-04-04 09:30:51,2025-04-06 09:30:51,Överföring,transfer,Transfer to Accenture,billed,Accenture,2548.54,0,,,,2548.54
CUST00258,363fbae9-10b8-41c5-9b41-42aa8aa431e9,NOK,2025-04-03 00:34:23,2025-04-05 00:34:23,2025-04-06 00:34:23,2025-04-06 00:34:23,Överföring,transfer,Transfer to Pedersen & Eriksen ApS,billed,Pedersen & Eriksen ApS,1540.08,0,,,,1540.08
CUST00183,084930a1-ede0-4d33-a36d-756733a44f40,NOK,2025-04-03 01:59:15,2025-04-04 01:59:15,2025-04-04 01:59:15,2025-04-05 01:59:15,Autogiro,autogiro,Direct debit to Mogensen A/S,billed,Mogensen A/S,663.49,0,,,,663.49
CUST00651,7bdac670-ca4c-4b4d-bc8a-de6a9051385e,DKK,2025-04-03 19:22:59,2025-04-03 19:22:59,2025-04-04 19:22:59,2025-04-06 19:22:59,Kortköp,card,Card payment at Miller-Hudson,billed,Miller-Hudson,628.75,0,7491 5073 3871 2377,,,628.75
CUST00547,484b824b-c06e-4029-9b4d-5bbffb04c6b1,EUR,2025-04-02 09:10:44,2025-04-04 09:10:44,2025-04-04 09:10:44,2025-04-06 09:10:44,Kortköp,card,Card payment at Hansson HB,billed,Hansson HB,6141.11,0,5500 6658 8504 4999,,,6141.11
CUST00940,212804c5-f94e-485d-9b18-2716b9c6b26b,SEK,2025-04-03 17:26:17,2025-04-04 17:26:17,2025-04-04 17:26:17,2025-04-04 17:26:17,Insättning,deposit,"Deposit from Eide, Haug og Thomassen",billed,"Eide, Haug og Thomassen",3848.36,0,,,,3848.36
CUST00039,ceb7f2d6-808e-4df2-99db-533e80ea83af,NOK,2025-04-03 20:22:18,2025-04-05 20:22:18,2025-04-07 20:22:18,2025-04-07 20:22:18,Swish,swish,Swish payment to Verhoeven NV,billed,Verhoeven NV,4749.48,0,,Membership payment,Sports club 2025,4749.48
CUST00742,099396ff-da1e-42b2-9e6a-7c6e961b9221,DKK,2025-04-03 00:35:45,2025-04-05 00:35:45,2025-04-07 00:35:45,2025-04-08 00:35:45,Kortköp,card,Card payment at Matthews Group,billed,Matthews Group,4489.40,0,1366 4013 5208 2298,,,4489.4
CUST00856,e2682c9f-3b48-4d28-b7ed-2c13f3ebe658,DKK,2025-04-02 08:28:40,2025-04-02 08:28:40,2025-04-04 08:28:40,2025-04-05 08:28:40,Överföring,transfer,Transfer to Hietala Laurila Osk,billed,Hietala Laurila Osk,10039.28,0,,,,10039.28
CUST00630,9bd65068-ba8d-4f8c-be05-fcef842c49fa,DKK,2025-04-03 15:15:36,2025-04-03 15:15:36,2025-04-05 15:15:36,2025-04-05 15:15:36,Insättning,deposit,"Deposit from Pena, Mack and Martin",billed,"Pena, Mack and Martin",6226.81,0,,,,6226.81
CUST00484,db1fb4d4-9f9b-47bd-9c3d-b15c4a74982e,EUR,2025-04-03 03:15:00,2025-04-03 03:15:00,2025-04-03 03:15:00,2025-04-03 03:15:00,Swish,swish,Swish payment to Koninklijke Huijbrechts,billed,Koninklijke Huijbrechts,10591.70,1,,Membership payment,Sports club 2025,10591.7
CUST00513,ff3c03a6-3575-44ee-bd36-5abf633bffff,NOK,2025-04-03 20:01:38,2025-04-04 20:01:38,2025-04-04 20:01:38,2025-04-06 20:01:38,Kortköp,card,Card payment at Sæther & co.,billed,Sæther & co.,3751.92,0,1082 7671 4393 1306,,,3751.92
CUST00800,18ef9a28-7f5d-47f8-be91-4b95a0b6d265,SEK,2025-04-03 23:51:24,2025-04-03 23:51:24,2025-04-04 23:51:24,2025-04-05 23:51:24,Överföring,transfer,Transfer to Petersen & Søn A/S,billed,Petersen & Søn A/S,5587.57,0,,,,5587.57
CUST00809,c80cd031-cc21-4b4e-b80c-eb1ade16afca,SEK,2025-04-02 07:04:26,2025-04-02 07:04:26,2025-04-02 07:04:26,2025-04-02 07:04:26,Autogiro,autogiro,Direct debit to Nyberg HB,billed,Nyberg HB,13594.43,0,,,,13594.43
CUST00226,5d0314d8-9396-4405-87b5-c4cd11730df2,EUR,2025-04-03 20:31:11,2025-04-04 20:31:11,2025-04-06 20:31:11,2025-04-08 20:31:11,Kortköp,card,Card payment at Axelsson Hansson HB,billed,Axelsson Hansson HB,1687.66,0,8547 7893 6386 9871,,,1687.66
CUST00398,fa7de961-7927-4136-bc73-e35842089fc8,EUR,2025-04-03 16:36:26,2025-04-03 16:36:26,2025-04-04 16:36:26,2025-04-05 16:36:26,Överföring,transfer,Transfer to Haavisto Osk,billed,Haavisto Osk,1939.89,0,,,,1939.89
CUST00842,919883f9-f8c0-4007-9fbc-4004f098aa1f,EUR,2025-04-02 11:03:07,2025-04-03 11:03:07,2025-04-05 11:03:07,2025-04-06 11:03:07,Överföring,transfer,Transfer to Nousiainen,billed,Nousiainen,3376.11,0,,,,3376.11
CUST00714,9ea393ea-db64-4a33-a8b6-66d666a3f3db,EUR,2025-04-03 04:24:12,2025-04-04 04:24:12,2025-04-05 04:24:12,2025-04-05 04:24:12,Swish,swish,Swish payment to Jacobsen & co.,billed,Jacobsen & co.,10479.27,0,,Membership payment,Sports club 2025,10479.27
CUST00585,504b10c8-f3b9-47f2-9fe7-e068d847260b,EUR,2025-04-03 21:58:33,2025-04-04 21:58:33,2025-04-06 21:58:33,2025-04-07 21:58:33,Kortköp,card,Card payment at van Formbach & Zeldenrust,billed,van Formbach & Zeldenrust,1270.19,0,9676 7048 5981 5781,,,1270.19
CUST00768,fdc2705c-e023-482a-a09d-d9e84348a887,DKK,2025-04-03 08:52:37,2025-04-05 08:52:37,2025-04-06 08:52:37,2025-04-06 08:52:37,Autogiro,autogiro,Direct debit to Ollikainen Ky,billed,Ollikainen Ky,146.62,0,,,,146.62
CUST00598,02088c91-8f90-4d9d-923c-7585b32281f3,EUR,2025-04-03 21:27:27,2025-04-04 21:27:27,2025-04-06 21:27:27,2025-04-07 21:27:27,Swish,swish,Swish payment to Coret-Coredo Groep,billed,Coret-Coredo Groep,3458.66,0,,Membership payment,Sports club 2025,3458.66
CUST00783,3919e3be-12ae-4b0e-9a94-8cdf66373dc7,DKK,2025-04-02 20:40:19,2025-04-04 20:40:19,2025-04-06 20:40:19,2025-04-07 20:40:19,Kortköp,card,Card payment at Roberts and Sons,billed,Roberts and Sons,990.55,0,7148 9807 3157 7200,,,990.55
CUST00621,e66eb0e2-88fd-4890-a479-dce277eee00f,NOK,2025-04-02 07:03:42,2025-04-03 07:03:42,2025-04-03 07:03:42,2025-04-03 07:03:42,Kortköp,card,Card payment at Sandvik-Aune ASA,billed,Sandvik-Aune ASA,5102.11,0,5740 3926 3606 7571,,,5102.11
CUST00563,ec285a93-f5a4-4270-aade-ae691bbcb748,SEK,2025-04-03 01:38:01,2025-04-03 01:38:01,2025-04-04 01:38:01,2025-04-06 01:38:01,Överföring,transfer,Transfer to Arnesen AS,billed,Arnesen AS,2885.12,0,,,,2885.12
CUST00788,9ab7f449-ff16-4376-97a9-11b3513994a1,DKK,2025-04-03 21:53:42,2025-04-03 21:53:42,2025-04-05 21:53:42,2025-04-07 21:53:42,Autogiro,autogiro,Direct debit to Eliassen-Johansen ASA,billed,Eliassen-Johansen ASA,12941.34,0,,,,12941.34
CUST00780,09ccdf05-745f-4433-8743-968f1d447f41,EUR,2025-04-03 12:34:36,2025-04-05 12:34:36,2025-04-07 12:34:36,2025-04-08 12:34:36,Autogiro,autogiro,Direct debit to Solheim og Sønner,billed,Solheim og Sønner,1335.13,0,,,,1335.13
CUST00413,0804ccea-9175-4c63-91f7-c01736a5faba,SEK,2025-04-03 09:46:52,2025-04-04 09:46:52,2025-04-05 09:46:52,2025-04-05 09:46:52,Överföring,transfer,Transfer to Friis A/S,billed,Friis A/S,6662.84,0,,,,6662.84
CUST00181,de36992f-3624-45c1-8dd8-063b36a2bf69,EUR,2025-04-02 21:00:04,2025-04-02 21:00:04,2025-04-04 21:00:04,2025-04-05 21:00:04,Överföring,transfer,Transfer to Sørensen & Kjær ApS,billed,Sørensen & Kjær ApS,10590.72,0,,,,10590.72
CUST00671,67b2916c-461e-48aa-91ba-f6162448ef43,DKK,2025-04-02 07:09:34,2025-04-03 07:09:34,2025-04-05 07:09:34,2025-04-07 07:09:34,Swish,swish,Swish payment to Johansson & Fransson AB,billed,Johansson & Fransson AB,6751.65,0,,Membership payment,Sports club 2025,6751.65
CUST00428,426b2236-e4a0-4521-ab6d-d0aa36cf9429,EUR,2025-04-02 13:45:12,2025-04-04 13:45:12,2025-04-04 13:45:12,2025-04-06 13:45:12,Överföring,transfer,Transfer to Pettersson Johansson HB,billed,Pettersson Johansson HB,364.84,0,,,,364.84
CUST00624,2a1eda7b-4c01-4701-80d0-2553f69f239b,NOK,2025-04-03 12:39:13,2025-04-03 12:39:13,2025-04-05 12:39:13,2025-04-07 12:39:13,Insättning,deposit,Deposit from Davis Group,billed,Davis Group,669.63,0,,,,669.63
CUST00968,f730e52e-2922-4cb0-88aa-e0c8b05731fd,NOK,2025-04-02 23:40:02,2025-04-04 23:40:02,2025-04-04 23:40:02,2025-04-04 23:40:02,Kortköp,card,Card payment at Mcmahon-Olson,billed,Mcmahon-Olson,10205.80,0,8731 2490 7066 1372,,,10205.8
CUST00760,028adf1c-d2b1-4838-a39e-8bbc92004957,NOK,2025-04-03 23:37:52,2025-04-04 23:37:52,2025-04-06 23:37:52,2025-04-08 23:37:52,Insättning,deposit,Deposit from Greenchoice,billed,Greenchoice,7991.43,0,,,,7991.43
CUST00870,2505a2b6-9dd3-415a-9417-e0f5aaff96ff,NOK,2025-04-03 09:20:01,2025-04-04 09:20:01,2025-04-06 09:20:01,2025-04-06 09:20:01,Swish,swish,Swish payment to Mikkelsen & Søn A/S,billed,Mikkelsen & Søn A/S,2163.19,0,,Membership payment,Sports club 2025,2163.19
CUST00959,cac19d2e-1d15-471c-9100-1ab9dd42da67,SEK,2025-04-02 23:30:00,2025-04-02 23:30:00,2025-04-03 23:30:00,2025-04-03 23:30:00,Swish,swish,Swish payment to Ahola Tanskanen Tmi,billed,Ahola Tanskanen Tmi,10289.04,0,,Membership payment,Sports club 2025,10289.04
CUST00211,7357d500-fcfd-448c-80f0-f7feb8e7bcf5,EUR,2025-04-03 09:34:55,2025-04-04 09:34:55,2025-04-04 09:34:55,2025-04-06 09:34:55,Insättning,deposit,Deposit from Starbucks,billed,Starbucks,11537.93,0,,,,11537.93
CUST00247,6b90a95b-300a-491a-baa1-d736bee6b06e,EUR,2025-04-03 09:35:54,2025-04-05 09:35:54,2025-04-07 09:35:54,2025-04-07 09:35:54,Swish,swish,"Swish payment to Cole, Montes and Davis",billed,"Cole, Montes and Davis",1215.41,0,,Membership payment,Sports club 2025,1215.41
CUST00857,f8c43f7a-30ef-4bd3-b3ce-f8b735b30874,EUR,2025-04-02 11:35:50,2025-04-02 11:35:50,2025-04-03 11:35:50,2025-04-05 11:35:50,Autogiro,autogiro,Direct debit to de Gratie & Moet,billed,de Gratie & Moet,17290.20,0,,,,17290.2
CUST00007,8088a7de-4e95-4929-a58b-2d2d4d4c3b80,DKK,2025-04-03 05:35:21,2025-04-05 05:35:21,2025-04-06 05:35:21,2025-04-07 05:35:21,Kortköp,card,Card payment at Zwijsen NV,billed,Zwijsen NV,784.03,0,7833 5260 9803 2982,,,784.03
CUST00732,8adf1e46-d403-4d02-9a2a-83bd5a0ae917,EUR,2025-04-03 23:07:10,2025-04-05 23:07:10,2025-04-07 23:07:10,2025-04-07 23:07:10,Insättning,deposit,Deposit from Karlsson & Östlund HB,billed,Karlsson & Östlund HB,7104.32,0,,,,7104.32
CUST00847,2d490058-5f84-43c5-adaa-8c7e75757602,EUR,2025-04-02 21:19:58,2025-04-03 21:19:58,2025-04-05 21:19:58,2025-04-05 21:19:58,Kortköp,card,"Card payment at Thorsen, Henriksen og Berge",billed,"Thorsen, Henriksen og Berge",6553.46,0,9381 8209 8021 3032,,,6553.46
CUST00106,b044db1b-a8db-49a1-9857-ec6048f79726,EUR,2025-04-02 19:06:52,2025-04-04 19:06:52,2025-04-04 19:06:52,2025-04-06 19:06:52,Swish,swish,Swish payment to Møller & Søn ApS,billed,Møller & Søn ApS,1246.27,0,,Membership payment,Sports club 2025,1246.27
CUST00422,ecd5afa3-f01a-4097-9ed0-fe5fb3bc5791,NOK,2025-04-02 10:20:11,2025-04-02 10:20:11,2025-04-03 10:20:11,2025-04-03 10:20:11,Autogiro,autogiro,Direct debit to Omron,billed,Omron,194.06,0,,,,194.06
CUST00337,eeb81b7d-9dc3-4d41-8434-86c3a64dcc1d,SEK,2025-04-03 09:22:05,2025-04-05 09:22:05,2025-04-06 09:22:05,2025-04-06 09:22:05,Kortköp,card,Card payment at Olsson AB,billed,Olsson AB,10781.14,0,6610 5838 8285 6417,,,10781.14
CUST00806,a22eb45b-1986-433d-8b73-aba7ed5edfa2,EUR,2025-04-02 18:46:52,2025-04-04 18:46:52,2025-04-05 18:46:52,2025-04-07 18:46:52,Överföring,transfer,Transfer to Lunde og Sønner,billed,Lunde og Sønner,620.99,0,,,,620.99
CUST00143,390e9f57-363d-4fb5-abaf-1e8fda095b0c,DKK,2025-04-03 13:59:41,2025-04-04 13:59:41,2025-04-04 13:59:41,2025-04-04 13:59:41,Swish,swish,"Swish payment to Nielsen, Ali og Sandvik",billed,"Nielsen, Ali og Sandvik",6676.91,0,,Membership payment,Sports club 2025,6676.91
CUST00577,f7b5b05b-59c1-416c-9fdb-563af35757c5,DKK,2025-04-02 21:12:21,2025-04-03 21:12:21,2025-04-05 21:12:21,2025-04-05 21:12:21,Autogiro,autogiro,"Direct debit to Jensen, Berge og Eliassen",billed,"Jensen, Berge og Eliassen",9965.77,0,,,,9965.77
CUST00312,5fe8a7f4-f08a-4a21-81f2-68f56553b5aa,NOK,2025-04-03 08:01:47,2025-04-05 08:01:47,2025-04-06 08:01:47,2025-04-06 08:01:47,Överföring,transfer,Transfer to Rasmussen-Sørensen & co.,billed,Rasmussen-Sørensen & co.,7250.17,0,,,,7250.17
CUST00711,e672abf5-0110-483e-bdd6-831bac5d7133,EUR,2025-04-02 10:40:10,2025-04-04 10:40:10,2025-04-05 10:40:10,2025-04-06 10:40:10,Swish,swish,"Swish payment to Campbell, Hobbs and Baker",billed,"Campbell, Hobbs and Baker",4258.60,0,,Membership payment,Sports club 2025,4258.6
CUST00233,d113b5ff-d73c-4d84-9fd9-0dfeca5edf38,NOK,2025-04-02 15:24:45,2025-04-04 15:24:45,2025-04-05 15:24:45,2025-04-05 15:24:45,Kortköp,card,Card payment at Aas Gruppen,billed,Aas Gruppen,6115.88,0,5250 6966 9332 9467,,,6115.88
CUST00415,fe2a0cbc-927a-404e-b58b-8c612ba009ec,EUR,2025-04-03 21:02:05,2025-04-03 21:02:05,2025-04-04 21:02:05,2025-04-06 21:02:05,Överföring,transfer,Transfer to Holst & Søn ApS,billed,Holst & Søn ApS,1316.73,0,,,,1316.73
CUST00873,d41bd8bf-64b0-48a7-a4f9-a67f9dc3bbee,NOK,2025-04-02 22:53:10,2025-04-04 22:53:10,2025-04-05 22:53:10,2025-04-06 22:53:10,Insättning,deposit,Deposit from Myhre BA,billed,Myhre BA,1191.33,0,,,,1191.33
CUST00496,5170a2ef-e777-4664-a732-ceca2c78bc22,EUR,2025-04-03 14:14:47,2025-04-04 14:14:47,2025-04-04 14:14:47,2025-04-05 14:14:47,Swish,swish,Swish payment to Johansson & Svensson HB,billed,Johansson & Svensson HB,8485.83,0,,Membership payment,Sports club 2025,8485.83
CUST00014,8116fd6c-2057-4e73-8d19-9b5eb5c43078,NOK,2025-04-03 00:55:49,2025-04-03 00:55:49,2025-04-04 00:55:49,2025-04-04 00:55:49,Kortköp,card,Card payment at Bertelsen A/S,billed,Bertelsen A/S,430.44,0,5559 2959 4226 6840,,,430.44
CUST00510,3429c8cf-5289-4c31-b2de-05fd28b7b541,EUR,2025-04-03 17:27:46,2025-04-05 17:27:46,2025-04-05 17:27:46,2025-04-07 17:27:46,Överföring,transfer,Transfer to Larsson & Johansson HB,billed,Larsson & Johansson HB,558.32,0,,,,558.32
CUST00801,071f1a27-272e-41b1-97e1-bc36c520d50f,SEK,2025-04-02 16:37:46,2025-04-04 16:37:46,2025-04-04 16:37:46,2025-04-05 16:37:46,Insättning,deposit,Deposit from Andersson AB,billed,Andersson AB,10384.87,0,,,,10384.87
CUST00408,bbf282a9-be09-4835-8679-65ab61e548ca,EUR,2025-04-02 23:59:40,2025-04-04 23:59:40,2025-04-04 23:59:40,2025-04-05 23:59:40,Kortköp,card,Card payment at Andresen & Søn A/S,billed,Andresen & Søn A/S,3792.26,0,9761 9810 2301 1917,,,3792.26
CUST00457,38c4f346-e5dd-414c-a70b-ba9c3d5e69df,DKK,2025-04-03 14:04:47,2025-04-03 14:04:47,2025-04-03 14:04:47,2025-04-04 14:04:47,Insättning,deposit,Deposit from Walters-Strickland,billed,Walters-Strickland,12366.72,0,,,,12366.72
CUST00187,0d3f69ed-a8c5-4cca-82ae-cc90c5386208,DKK,2025-04-02 16:37:37,2025-04-04 16:37:37,2025-04-06 16:37:37,2025-04-07 16:37:37,Swish,swish,Swish payment to Mäenpää Juvonen ry,billed,Mäenpää Juvonen ry,1648.83,0,,Membership payment,Sports club 2025,1648.83
CUST00623,ddefb7bb-9450-44c8-bc1b-b61aa36d4d54,EUR,2025-04-03 16:11:37,2025-04-04 16:11:37,2025-04-04 16:11:37,2025-04-06 16:11:37,Autogiro,autogiro,Direct debit to Turunen Osk,billed,Turunen Osk,1275.79,0,,,,1275.79
CUST00850,e504d1c6-4312-453d-884f-7f7c244f52f4,NOK,2025-04-02 09:39:06,2025-04-04 09:39:06,2025-04-05 09:39:06,2025-04-05 09:39:06,Kortköp,card,Card payment at Johansson AB,billed,Johansson AB,876.82,0,4996 8819 8606 2610,,,876.82
CUST00549,cba20d38-7db4-490d-99c5-9f2d640b7b85,SEK,2025-04-02 23:13:06,2025-04-04 23:13:06,2025-04-04 23:13:06,2025-04-04 23:13:06,Kortköp,card,Card payment at Jones LLC,billed,Jones LLC,6494.67,0,8240 2366 8799 4234,,,6494.67
CUST00102,e3c443f1-6010-4b93-ab7f-0864aff54774,EUR,2025-04-03 18:55:01,2025-04-03 18:55:01,2025-04-05 18:55:01,2025-04-06 18:55:01,Insättning,deposit,Deposit from Andersson Svensson AB,billed,Andersson Svensson AB,2673.32,0,,,,2673.32
CUST00009,2dbdc7cf-e754-44c3-8298-8dd24c7b34e2,SEK,2025-04-03 07:17:37,2025-04-03 07:17:37,2025-04-05 07:17:37,2025-04-06 07:17:37,Insättning,deposit,Deposit from Saari,billed,Saari,11773.65,0,,,,11773.65
CUST00199,999921ec-9d2f-4e76-beb2-d1727be19731,EUR,2025-04-03 22:14:03,2025-04-05 22:14:03,2025-04-06 22:14:03,2025-04-06 22:14:03,Insättning,deposit,Deposit from Hendricks NV,billed,Hendricks NV,4621.88,0,,,,4621.88
CUST00416,89344b06-0790-4eb4-9b2a-1376315e4e80,EUR,2025-04-02 19:42:53,2025-04-03 19:42:53,2025-04-05 19:42:53,2025-04-05 19:42:53,Insättning,deposit,Deposit from Møller ApS,billed,Møller ApS,1909.32,0,,,,1909.32
CUST00494,53d9a4dd-078d-47e5-b78a-8ba6e608d6d3,EUR,2025-04-02 20:39:44,2025-04-04 20:39:44,2025-04-05 20:39:44,2025-04-06 20:39:44,Insättning,deposit,Deposit from Karlsson & Bäckström HB,billed,Karlsson & Bäckström HB,8077.41,0,,,,8077.41
CUST00254,33013b08-7b48-4db6-860f-01a54480d02d,SEK,2025-04-02 20:02:45,2025-04-04 20:02:45,2025-04-06 20:02:45,2025-04-08 20:02:45,Autogiro,autogiro,Direct debit to Miller Ltd,billed,Miller Ltd,2490.73,0,,,,2490.73
CUST00450,833d7595-6fa1-4232-beec-dc53cf1b6490,EUR,2025-04-02 13:15:57,2025-04-03 13:15:57,2025-04-03 13:15:57,2025-04-04 13:15:57,Kortköp,card,Card payment at Nilsson Lundgren HB,billed,Nilsson Lundgren HB,14260.66,0,9348 8708 9122 3672,,,14260.66
CUST00183,b7a745e2-e327-419f-9895-cceaafe2ff5c,NOK,2025-04-03 07:27:30,2025-04-05 07:27:30,2025-04-06 07:27:30,2025-04-06 07:27:30,Kortköp,card,Card payment at Gundersen AS,billed,Gundersen AS,1872.62,0,8261 6610 9824 3992,,,1872.62
CUST00198,34b16488-cb4a-4b4b-aa68-3e184fc40b0a,EUR,2025-04-02 16:52:45,2025-04-02 16:52:45,2025-04-03 16:52:45,2025-04-05 16:52:45,Kortköp,card,Card payment at Harju,billed,Harju,4022.76,0,9690 8731 2686 5916,,,4022.76
