customer_id,country,currency,account_numbers,account_name,product,account_type,available_balance,booked_balance,value_dated_balance,status,credit_limit,latest_transaction_booking_date,registration_number,dob,nationality,residence_country,occupation,gender,bank.name,bank.bic,bank.country
CUST00083,FI,EUR,"[{'value': '44492496998', '_type': 'BBAN_SE'}, {'value': 'SE807492496998', '_type': 'IBAN'}]",Reidun-Sara Eriksen,PERSONKONTO,Savings,135561.90,135561.90,92077.94,OPEN,3338.61,2025-04-04,390-58-7254,1989-07-04,FI,NL,Driver,Other,Nordea,NDEASESS,DK
CUST00084,NO,NOK,"[{'value': '48929101065', '_type': 'BBAN_SE'}, {'value': 'SE8011929101065', '_type': 'IBAN'}]",Karin Paulsen,SPARKONTO,Current,25912.56,25912.56,19404.20,OPEN,3290.80,2025-04-04,521012-9838,1956-03-18,NO,DK,Cashier,Female,Nordea,NDEASESS,NL
CUST00085,FI,EUR,"[{'value': '49825303177', '_type': 'BBAN_SE'}, {'value': 'SE8012825303177', '_type': 'IBAN'}]",Deborah Miller,STUDENTKONTO,Current,100192.69,100192.69,53796.56,OPEN,19759.21,2025-04-04,178-71-1230,1949-08-22,FI,FI,Driver,Other,Nordea,NDEASESS,FI
CUST00086,FI,EUR,"[{'value': '41297602688', '_type': 'BBAN_SE'}, {'value': 'SE804297602688', '_type': 'IBAN'}]",Reidun Næss,SPARKONTO,Savings,68796.95,68796.95,38067.18,OPEN,11652.49,2025-04-04,06058145473,1980-05-10,FI,NL,Cashier,Other,Nordea,NDEASESS,DK
CUST00087,FI,EUR,"[{'value': '45994940029', '_type': 'BBAN_SE'}, {'value': 'SE808994940029', '_type': 'IBAN'}]",Sonja Olsson,PERSONKONTO,Current,3779.97,3779.97,3611.04,OPEN,16740.36,2025-04-04,936041584,1954-04-26,FI,FI,Consultant,Other,Nordea,NDEASESS,DK
CUST00088,FI,EUR,"[{'value': '49406545275', '_type': 'BBAN_SE'}, {'value': 'SE8012406545275', '_type': 'IBAN'}]",Maria Larsson,SPARKONTO,Current,33241.18,33241.18,27062.44,OPEN,6524.19,2025-04-04,296-57-2038,1996-04-28,FI,DK,Engineer,Other,Nordea,NDEASESS,SE
CUST00089,FI,EUR,"[{'value': '45562457052', '_type': 'BBAN_SE'}, {'value': 'SE808562457052', '_type': 'IBAN'}]",Tuomas Leppänen,STUDENTKONTO,Savings,109987.79,109987.79,64653.03,OPEN,15837.00,2025-04-04,14036838036,1999-06-11,FI,FI,Analyst,Other,Nordea,NDEASESS,NO
CUST00090,FI,EUR,"[{'value': '47758809005', '_type': 'BBAN_SE'}, {'value': 'SE8010758809005', '_type': 'IBAN'}]",Jalmari Hämäläinen-Varis,STUDENTKONTO,Savings,124655.66,124655.66,112453.90,OPEN,19276.42,2025-04-04,602-03-4416,1952-03-12,FI,NO,Consultant,Other,Nordea,NDEASESS,DK
CUST00091,DK,DKK,"[{'value': '41570991899', '_type': 'BBAN_SE'}, {'value': 'SE804570991899', '_type': 'IBAN'}]",Matthew Moon,SPARKONTO,Current,145106.83,145106.83,91740.79,OPEN,9368.33,2025-04-04,600-56-8057,1981-06-11,DK,FI,Nurse,Female,Nordea,NDEASESS,SE
CUST00092,FI,EUR,"[{'value': '45299224734', '_type': 'BBAN_SE'}, {'value': 'SE808299224734', '_type': 'IBAN'}]",Jorma Oikarinen,PERSONKONTO,Savings,16697.74,16697.74,15990.22,OPEN,13129.22,2025-04-04,338-53-8118,1994-07-19,FI,DK,Cashier,Other,Nordea,NDEASESS,NO
CUST00093,DK,DKK,"[{'value': '44454792171', '_type': 'BBAN_SE'}, {'value': 'SE807454792171', '_type': 'IBAN'}]",Andreas-Mathias Aune,SPARKONTO,Current,17943.05,17943.05,9843.49,OPEN,3145.45,2025-04-04,040380-333C,2002-01-11,DK,DK,Artist,Other,Nordea,NDEASESS,NL
CUST00094,NL,EUR,"[{'value': '48381721143', '_type': 'BBAN_SE'}, {'value': 'SE8011381721143', '_type': 'IBAN'}]",Adrian-Svein Moen,PERSONKONTO,Savings,63159.45,63159.45,38441.04,OPEN,19035.83,2025-04-04,26057012845,1991-10-30,NL,FI,Doctor,Other,Nordea,NDEASESS,DK
CUST00095,FI,EUR,"[{'value': '41540492440', '_type': 'BBAN_SE'}, {'value': 'SE804540492440', '_type': 'IBAN'}]",Cathrine Thorsen-Andersen,SPARKONTO,Savings,81897.65,81897.65,48721.26,OPEN,19005.71,2025-04-04,274-71-2147,1979-04-10,FI,DK,Doctor,Other,Nordea,NDEASESS,SE
CUST00096,NO,NOK,"[{'value': '40091729577', '_type': 'BBAN_SE'}, {'value': 'SE803091729577', '_type': 'IBAN'}]",Chloé Boeser-Pauwels,SPARKONTO,Current,96434.82,96434.82,95895.79,OPEN,4501.51,2025-04-04,240837162,1957-06-14,NO,NL,Consultant,Other,Nordea,NDEASESS,NL
CUST00097,NO,NOK,"[{'value': '45295689007', '_type': 'BBAN_SE'}, {'value': 'SE808295689007', '_type': 'IBAN'}]",Lorenzo Smit,PERSONKONTO,Current,122051.42,122051.42,77946.60,OPEN,19756.78,2025-04-04,723-35-6808,1981-08-05,NO,NL,Cashier,Male,Nordea,NDEASESS,NO
CUST00098,SE,SEK,"[{'value': '40110724913', '_type': 'BBAN_SE'}, {'value': 'SE803110724913', '_type': 'IBAN'}]",Charles Lee,PERSONKONTO,Savings,99328.12,99328.12,88897.91,OPEN,11982.63,2025-04-04,521-96-2237,1968-04-04,SE,SE,Teacher,Female,Nordea,NDEASESS,NO
CUST00099,SE,SEK,"[{'value': '49078054633', '_type': 'BBAN_SE'}, {'value': 'SE8012078054633', '_type': 'IBAN'}]",Hanna Halvorsen,PERSONKONTO,Savings,19450.40,19450.40,14084.77,OPEN,10508.14,2025-04-04,820205-7439,2006-06-13,SE,SE,Student,Other,Nordea,NDEASESS,FI
CUST00100,NO,NOK,"[{'value': '48776185998', '_type': 'BBAN_SE'}, {'value': 'SE8011776185998', '_type': 'IBAN'}]",Natasha Steffensen-Mortensen,STUDENTKONTO,Savings,141839.64,141839.64,103404.11,OPEN,1686.10,2025-04-04,26025920324,1965-09-16,NO,DK,Driver,Female,Nordea,NDEASESS,SE
CUST00101,SE,SEK,"[{'value': '48202102595', '_type': 'BBAN_SE'}, {'value': 'SE8011202102595', '_type': 'IBAN'}]",Elna Christoffersen,PERSONKONTO,Current,73795.19,73795.19,48782.75,OPEN,1780.80,2025-04-04,781205-7623,1997-06-13,SE,FI,Nurse,Other,Nordea,NDEASESS,NO
CUST00102,NL,EUR,"[{'value': '45691628146', '_type': 'BBAN_SE'}, {'value': 'SE808691628146', '_type': 'IBAN'}]",Mette Rønning,STUDENTKONTO,Savings,82479.29,82479.29,59950.71,OPEN,8888.89,2025-04-04,508-05-2069,1989-08-15,NL,SE,Analyst,Other,Nordea,NDEASESS,NL
CUST00103,NO,NOK,"[{'value': '43814321889', '_type': 'BBAN_SE'}, {'value': 'SE806814321889', '_type': 'IBAN'}]",Sirkka Laine,SPARKONTO,Savings,64795.46,64795.46,59204.23,OPEN,8611.80,2025-04-04,468-02-2362,1994-01-06,NO,SE,Artist,Female,Nordea,NDEASESS,DK
CUST00104,FI,EUR,"[{'value': '49245513772', '_type': 'BBAN_SE'}, {'value': 'SE8012245513772', '_type': 'IBAN'}]",Richard Baker,SPARKONTO,Current,99933.63,99933.63,54525.03,OPEN,2317.99,2025-04-04,710-51-1316,1995-05-08,FI,SE,Artist,Male,Nordea,NDEASESS,SE
CUST00105,NL,EUR,"[{'value': '46707379050', '_type': 'BBAN_SE'}, {'value': 'SE809707379050', '_type': 'IBAN'}]",Yrsa Jespersen,STUDENTKONTO,Current,9467.16,9467.16,6678.18,OPEN,17427.80,2025-04-04,780491257,1955-08-11,NL,SE,Cashier,Other,Nordea,NDEASESS,DK
CUST00106,FI,EUR,"[{'value': '40913706213', '_type': 'BBAN_SE'}, {'value': 'SE803913706213', '_type': 'IBAN'}]",Trine Pettersen,STUDENTKONTO,Savings,53071.10,53071.10,32486.01,OPEN,7327.22,2025-04-04,172580493,1969-06-03,FI,NL,Artist,Male,Nordea,NDEASESS,SE
CUST00107,FI,EUR,"[{'value': '47761956684', '_type': 'BBAN_SE'}, {'value': 'SE8010761956684', '_type': 'IBAN'}]",Jukka Jussila,STUDENTKONTO,Current,86327.95,86327.95,69450.62,OPEN,1064.59,2025-04-04,13095643234,1989-02-21,FI,FI,Cashier,Female,Nordea,NDEASESS,FI
CUST00108,FI,EUR,"[{'value': '43736031885', '_type': 'BBAN_SE'}, {'value': 'SE806736031885', '_type': 'IBAN'}]",Mark Stevens,STUDENTKONTO,Savings,1412.82,1412.82,755.57,OPEN,2289.27,2025-04-04,546923707,1982-05-05,FI,NL,Consultant,Female,Nordea,NDEASESS,SE
CUST00109,DK,DKK,"[{'value': '44971034978', '_type': 'BBAN_SE'}, {'value': 'SE807971034978', '_type': 'IBAN'}]",Gunilla Isaksson,SPARKONTO,Savings,68320.05,68320.05,60696.75,OPEN,12126.36,2025-04-04,270672-024L,1976-05-23,DK,SE,Teacher,Male,Nordea,NDEASESS,NL
CUST00110,NL,EUR,"[{'value': '44645357285', '_type': 'BBAN_SE'}, {'value': 'SE807645357285', '_type': 'IBAN'}]",Maija Pääkkönen,SPARKONTO,Savings,7939.49,7939.49,5897.70,OPEN,8576.58,2025-04-04,074618295,1962-05-25,NL,NO,Analyst,Male,Nordea,NDEASESS,DK
CUST00111,FI,EUR,"[{'value': '49806468924', '_type': 'BBAN_SE'}, {'value': 'SE8012806468924', '_type': 'IBAN'}]",Per Klausen-Hermansen,STUDENTKONTO,Savings,64772.09,64772.09,49451.36,OPEN,1385.64,2025-04-04,644-13-0646,2003-02-15,FI,DK,Nurse,Male,Nordea,NDEASESS,FI
CUST00112,SE,SEK,"[{'value': '44060136033', '_type': 'BBAN_SE'}, {'value': 'SE807060136033', '_type': 'IBAN'}]",Kirsten Jacobsen,PERSONKONTO,Savings,31061.26,31061.26,20025.93,OPEN,650.73,2025-04-04,214953804,2002-12-24,SE,DK,Teacher,Male,Nordea,NDEASESS,SE
CUST00113,DK,DKK,"[{'value': '49578252582', '_type': 'BBAN_SE'}, {'value': 'SE8012578252582', '_type': 'IBAN'}]",Lone Bech,STUDENTKONTO,Savings,80121.06,80121.06,42947.91,OPEN,9006.28,2025-04-04,091295-265J,2004-05-04,DK,DK,Doctor,Female,Nordea,NDEASESS,SE
CUST00114,NL,EUR,"[{'value': '47044354825', '_type': 'BBAN_SE'}, {'value': 'SE8010044354825', '_type': 'IBAN'}]",Sakari Lehtinen,SPARKONTO,Current,64678.00,64678.00,45437.34,OPEN,3851.53,2025-04-04,941105-7723,1995-06-26,NL,NL,Student,Other,Nordea,NDEASESS,FI
CUST00115,FI,EUR,"[{'value': '43627032705', '_type': 'BBAN_SE'}, {'value': 'SE806627032705', '_type': 'IBAN'}]",Zara Zaal,PERSONKONTO,Savings,13675.42,13675.42,10864.24,OPEN,2033.62,2025-04-04,360715-4048,1967-06-16,FI,FI,Artist,Male,Nordea,NDEASESS,NL
CUST00116,FI,EUR,"[{'value': '48917981516', '_type': 'BBAN_SE'}, {'value': 'SE8011917981516', '_type': 'IBAN'}]",Kenn Carlsen,STUDENTKONTO,Current,116978.12,116978.12,89523.64,OPEN,18165.49,2025-04-04,465071387,1987-08-30,FI,FI,Artist,Other,Nordea,NDEASESS,NO
CUST00117,NO,NOK,"[{'value': '44923940434', '_type': 'BBAN_SE'}, {'value': 'SE807923940434', '_type': 'IBAN'}]",Ilkka Grönroos-Salmela,PERSONKONTO,Current,35822.19,35822.19,28700.72,OPEN,3954.35,2025-04-04,193487652,2000-01-11,NO,DK,Student,Other,Nordea,NDEASESS,SE
CUST00118,NL,EUR,"[{'value': '46977267911', '_type': 'BBAN_SE'}, {'value': 'SE809977267911', '_type': 'IBAN'}]",Loes Kerkhof,STUDENTKONTO,Savings,67611.34,67611.34,38908.89,OPEN,9643.96,2025-04-04,19094831884,1968-06-29,NL,FI,Cashier,Other,Nordea,NDEASESS,SE
CUST00119,SE,SEK,"[{'value': '44613613759', '_type': 'BBAN_SE'}, {'value': 'SE807613613759', '_type': 'IBAN'}]",Erik Johansson,SPARKONTO,Savings,53115.36,53115.36,27556.44,OPEN,16718.08,2025-04-04,876-47-1628,1974-06-16,SE,SE,Doctor,Other,Nordea,NDEASESS,FI
CUST00120,NL,EUR,"[{'value': '43847761430', '_type': 'BBAN_SE'}, {'value': 'SE806847761430', '_type': 'IBAN'}]",Prof. Benjamin Nørgaard,SPARKONTO,Current,76306.64,76306.64,50420.63,OPEN,10276.66,2025-04-04,280591-127N,1955-09-12,NL,SE,Student,Male,Nordea,NDEASESS,DK
CUST00121,FI,EUR,"[{'value': '48952125442', '_type': 'BBAN_SE'}, {'value': 'SE8011952125442', '_type': 'IBAN'}]",Mustafa Bierstraten-Cammel,STUDENTKONTO,Current,147366.64,147366.64,76567.44,OPEN,19824.23,2025-04-04,041081-130R,1963-06-04,FI,NL,Analyst,Other,Nordea,NDEASESS,DK
CUST00122,NO,NOK,"[{'value': '48237475801', '_type': 'BBAN_SE'}, {'value': 'SE8011237475801', '_type': 'IBAN'}]",Kristina Olsson,SPARKONTO,Savings,54902.74,54902.74,48711.49,OPEN,1521.13,2025-04-04,337-19-9765,1968-04-29,NO,FI,Doctor,Female,Nordea,NDEASESS,NL
CUST00123,SE,SEK,"[{'value': '45955247915', '_type': 'BBAN_SE'}, {'value': 'SE808955247915', '_type': 'IBAN'}]",Ms. Rebecca Rodriguez,SPARKONTO,Current,83915.50,83915.50,55944.87,OPEN,13440.44,2025-04-04,950826-0156,2003-03-21,SE,FI,Cashier,Other,Nordea,NDEASESS,NL
CUST00124,DK,DKK,"[{'value': '44658832688', '_type': 'BBAN_SE'}, {'value': 'SE807658832688', '_type': 'IBAN'}]",Alexis Baker,STUDENTKONTO,Savings,19778.27,19778.27,16252.73,OPEN,16357.10,2025-04-04,760-54-8620,2000-03-14,DK,NL,Doctor,Other,Nordea,NDEASESS,FI
CUST00125,DK,DKK,"[{'value': '44373266871', '_type': 'BBAN_SE'}, {'value': 'SE807373266871', '_type': 'IBAN'}]",Johan Ivarsson,SPARKONTO,Current,76519.03,76519.03,74650.79,OPEN,18979.53,2025-04-04,112-58-8255,1991-04-26,DK,DK,Consultant,Male,Nordea,NDEASESS,FI
CUST00126,NO,NOK,"[{'value': '43384950377', '_type': 'BBAN_SE'}, {'value': 'SE806384950377', '_type': 'IBAN'}]",Johan Svensson,STUDENTKONTO,Current,23664.30,23664.30,19664.20,OPEN,3055.46,2025-04-04,640702-8676,1978-06-20,NO,DK,Teacher,Male,Nordea,NDEASESS,NL
CUST00127,NO,NOK,"[{'value': '49300919890', '_type': 'BBAN_SE'}, {'value': 'SE8012300919890', '_type': 'IBAN'}]",Liam van Gemert,SPARKONTO,Current,124786.09,124786.09,88027.76,OPEN,19406.98,2025-04-04,000323-3293,1959-07-21,NO,NL,Cashier,Other,Nordea,NDEASESS,NO
CUST00128,DK,DKK,"[{'value': '45322188162', '_type': 'BBAN_SE'}, {'value': 'SE808322188162', '_type': 'IBAN'}]",Elisabeth Lindström,SPARKONTO,Current,35483.44,35483.44,24267.85,OPEN,19696.58,2025-04-04,730-42-6241,1985-07-25,DK,DK,Cashier,Female,Nordea,NDEASESS,NL
CUST00129,NL,EUR,"[{'value': '44150090143', '_type': 'BBAN_SE'}, {'value': 'SE807150090143', '_type': 'IBAN'}]",Kristian Lahtinen,PERSONKONTO,Current,79355.24,79355.24,74316.26,OPEN,13002.99,2025-04-04,183769545,1976-08-04,NL,FI,Analyst,Male,Nordea,NDEASESS,SE
CUST00130,NL,EUR,"[{'value': '41224336336', '_type': 'BBAN_SE'}, {'value': 'SE804224336336', '_type': 'IBAN'}]",Steinar Karlsen,PERSONKONTO,Savings,127749.32,127749.32,92574.77,OPEN,3373.30,2025-04-04,230979-385W,1996-03-13,NL,DK,Doctor,Male,Nordea,NDEASESS,NL
CUST00131,DK,DKK,"[{'value': '43996346509', '_type': 'BBAN_SE'}, {'value': 'SE806996346509', '_type': 'IBAN'}]",Frode Arnesen,SPARKONTO,Current,132752.15,132752.15,92691.13,OPEN,5097.67,2025-04-04,680923-0987,1999-09-25,DK,SE,Artist,Male,Nordea,NDEASESS,FI
CUST00132,SE,SEK,"[{'value': '40627276995', '_type': 'BBAN_SE'}, {'value': 'SE803627276995', '_type': 'IBAN'}]",Maarit Mattila,PERSONKONTO,Savings,48143.39,48143.39,46154.98,OPEN,14073.40,2025-04-04,576-43-2003,1973-07-09,SE,NO,Student,Female,Nordea,NDEASESS,DK
CUST00133,NL,EUR,"[{'value': '40340272119', '_type': 'BBAN_SE'}, {'value': 'SE803340272119', '_type': 'IBAN'}]",Sienna Carnotte,SPARKONTO,Current,1285.05,1285.05,1179.01,OPEN,18834.41,2025-04-04,260569-3629,1988-10-14,NL,NL,Analyst,Female,Nordea,NDEASESS,NL
CUST00134,SE,SEK,"[{'value': '45315624319', '_type': 'BBAN_SE'}, {'value': 'SE808315624319', '_type': 'IBAN'}]",Claus Klausen,PERSONKONTO,Current,116537.81,116537.81,72162.51,OPEN,9413.72,2025-04-04,10058722877,1957-04-11,SE,SE,Student,Other,Nordea,NDEASESS,NL
CUST00135,NL,EUR,"[{'value': '49629050953', '_type': 'BBAN_SE'}, {'value': 'SE8012629050953', '_type': 'IBAN'}]",Ilmari Lahtinen-Makkonen,PERSONKONTO,Savings,2957.09,2957.09,2113.19,OPEN,7379.91,2025-04-04,629-87-9122,1990-11-25,NL,NL,Driver,Male,Nordea,NDEASESS,NL
CUST00136,SE,SEK,"[{'value': '41548781344', '_type': 'BBAN_SE'}, {'value': 'SE804548781344', '_type': 'IBAN'}]",Amina Lamotte,STUDENTKONTO,Current,78760.94,78760.94,54756.72,OPEN,1348.92,2025-04-04,080170-3499,1949-11-15,SE,DK,Artist,Female,Nordea,NDEASESS,DK
CUST00137,SE,SEK,"[{'value': '44585133383', '_type': 'BBAN_SE'}, {'value': 'SE807585133383', '_type': 'IBAN'}]",Kylie Morales,PERSONKONTO,Current,53885.53,53885.53,47729.15,OPEN,3101.49,2025-04-04,759-82-0503,2000-03-25,SE,FI,Analyst,Female,Nordea,NDEASESS,FI
CUST00138,NO,NOK,"[{'value': '47235656521', '_type': 'BBAN_SE'}, {'value': 'SE8010235656521', '_type': 'IBAN'}]",Jimmy Skov,STUDENTKONTO,Savings,124642.36,124642.36,101691.70,OPEN,1730.46,2025-04-04,21117623448,1971-07-14,NO,DK,Engineer,Female,Nordea,NDEASESS,NO
CUST00139,NO,NOK,"[{'value': '44474951950', '_type': 'BBAN_SE'}, {'value': 'SE807474951950', '_type': 'IBAN'}]",Berta Larsen-Mortensen,SPARKONTO,Savings,7049.04,7049.04,7010.70,OPEN,9731.30,2025-04-04,773-80-0816,1955-01-04,NO,SE,Consultant,Female,Nordea,NDEASESS,NL
CUST00140,FI,EUR,"[{'value': '47111312076', '_type': 'BBAN_SE'}, {'value': 'SE8010111312076', '_type': 'IBAN'}]",Olavi Lehtonen,SPARKONTO,Current,129389.71,129389.71,116408.20,OPEN,17844.99,2025-04-04,26047013991,1972-12-12,FI,DK,Driver,Female,Nordea,NDEASESS,DK
CUST00141,NO,NOK,"[{'value': '46431813987', '_type': 'BBAN_SE'}, {'value': 'SE809431813987', '_type': 'IBAN'}]",Roy Simonsen,STUDENTKONTO,Savings,74682.38,74682.38,67257.01,OPEN,2039.08,2025-04-04,974013687,1969-12-20,NO,NL,Teacher,Other,Nordea,NDEASESS,DK
CUST00142,FI,EUR,"[{'value': '44638860656', '_type': 'BBAN_SE'}, {'value': 'SE807638860656', '_type': 'IBAN'}]",Pamela Roberts,STUDENTKONTO,Savings,48521.11,48521.11,31696.31,OPEN,14494.43,2025-04-04,061012-5098,1978-10-06,FI,NO,Student,Female,Nordea,NDEASESS,NL
CUST00143,DK,DKK,"[{'value': '48581991473', '_type': 'BBAN_SE'}, {'value': 'SE8011581991473', '_type': 'IBAN'}]",Joseph Hall,SPARKONTO,Current,6832.10,6832.10,3672.39,OPEN,7584.57,2025-04-04,854-86-5803,1976-06-24,DK,NO,Engineer,Male,Nordea,NDEASESS,DK
CUST00144,NL,EUR,"[{'value': '41881937953', '_type': 'BBAN_SE'}, {'value': 'SE804881937953', '_type': 'IBAN'}]",Kay Berends,PERSONKONTO,Current,101874.29,101874.29,62958.08,OPEN,7561.94,2025-04-04,27060086767,1976-12-23,NL,NL,Engineer,Other,Nordea,NDEASESS,FI
CUST00145,NO,NOK,"[{'value': '48370133343', '_type': 'BBAN_SE'}, {'value': 'SE8011370133343', '_type': 'IBAN'}]",Fleur Heinrichs,SPARKONTO,Savings,102019.78,102019.78,89934.74,OPEN,3185.05,2025-04-04,08080560932,2006-01-29,NO,FI,Driver,Female,Nordea,NDEASESS,NL
CUST00146,FI,EUR,"[{'value': '40487258103', '_type': 'BBAN_SE'}, {'value': 'SE803487258103', '_type': 'IBAN'}]",Benthe van Embden,STUDENTKONTO,Current,37816.94,37816.94,28344.63,OPEN,18314.08,2025-04-04,850824-4467,1976-09-16,FI,SE,Cashier,Female,Nordea,NDEASESS,DK
CUST00147,DK,DKK,"[{'value': '46922959795', '_type': 'BBAN_SE'}, {'value': 'SE809922959795', '_type': 'IBAN'}]",John Mogensen,STUDENTKONTO,Savings,32578.28,32578.28,19549.87,OPEN,17130.11,2025-04-04,539610422,1962-08-27,DK,DK,Teacher,Other,Nordea,NDEASESS,NO
CUST00148,DK,DKK,"[{'value': '48532273208', '_type': 'BBAN_SE'}, {'value': 'SE8011532273208', '_type': 'IBAN'}]",Pekka Saarinen,STUDENTKONTO,Savings,149590.73,149590.73,127865.70,OPEN,11072.34,2025-04-04,242-14-2400,1962-11-19,DK,FI,Teacher,Other,Nordea,NDEASESS,NL
CUST00149,NO,NOK,"[{'value': '42185089287', '_type': 'BBAN_SE'}, {'value': 'SE805185089287', '_type': 'IBAN'}]",Paige Rios,PERSONKONTO,Current,119157.61,119157.61,106769.13,OPEN,15912.27,2025-04-04,792-81-8096,2000-10-18,NO,SE,Artist,Other,Nordea,NDEASESS,NO
CUST00150,NL,EUR,"[{'value': '42369305560', '_type': 'BBAN_SE'}, {'value': 'SE805369305560', '_type': 'IBAN'}]",Univ.Prof. Pete Toft,STUDENTKONTO,Current,55652.22,55652.22,29655.62,OPEN,19992.10,2025-04-04,958130760,1970-01-24,NL,DK,Analyst,Female,Nordea,NDEASESS,DK
CUST00151,DK,DKK,"[{'value': '40316756902', '_type': 'BBAN_SE'}, {'value': 'SE803316756902', '_type': 'IBAN'}]",Antero Lilja-Kettunen,SPARKONTO,Current,123589.24,123589.24,89600.62,OPEN,7218.04,2025-04-04,06020473418,1993-04-30,DK,NL,Nurse,Male,Nordea,NDEASESS,NL
CUST00152,NO,NOK,"[{'value': '49123202552', '_type': 'BBAN_SE'}, {'value': 'SE8012123202552', '_type': 'IBAN'}]",Johan Karlsson,PERSONKONTO,Savings,65176.43,65176.43,37954.10,OPEN,18727.39,2025-04-04,073248198,1956-07-02,NO,NO,Artist,Other,Nordea,NDEASESS,FI
CUST00153,FI,EUR,"[{'value': '41076341629', '_type': 'BBAN_SE'}, {'value': 'SE804076341629', '_type': 'IBAN'}]",Lea Holopainen,STUDENTKONTO,Savings,126967.09,126967.09,71429.80,OPEN,12481.35,2025-04-04,725-57-7200,1985-01-11,FI,SE,Analyst,Other,Nordea,NDEASESS,FI
CUST00154,NO,NOK,"[{'value': '42493857758', '_type': 'BBAN_SE'}, {'value': 'SE805493857758', '_type': 'IBAN'}]",Jeppe Carlsen,PERSONKONTO,Savings,88975.36,88975.36,81969.89,OPEN,1303.29,2025-04-04,131255-420T,1995-08-29,NO,SE,Doctor,Male,Nordea,NDEASESS,NL
CUST00155,NL,EUR,"[{'value': '46752277876', '_type': 'BBAN_SE'}, {'value': 'SE809752277876', '_type': 'IBAN'}]",Stefan Schou,STUDENTKONTO,Current,40066.06,40066.06,30010.24,OPEN,6148.60,2025-04-04,519043285,2007-05-29,NL,FI,Student,Male,Nordea,NDEASESS,NL
CUST00156,DK,DKK,"[{'value': '48903351330', '_type': 'BBAN_SE'}, {'value': 'SE8011903351330', '_type': 'IBAN'}]",Jelle Evers,PERSONKONTO,Current,44966.36,44966.36,32366.91,OPEN,9556.62,2025-04-04,680-19-5732,1994-02-07,DK,FI,Nurse,Male,Nordea,NDEASESS,DK
CUST00157,FI,EUR,"[{'value': '49961388046', '_type': 'BBAN_SE'}, {'value': 'SE8012961388046', '_type': 'IBAN'}]",Cornelia Flink,SPARKONTO,Savings,129292.02,129292.02,73099.52,OPEN,10542.11,2025-04-04,050325-387K,2003-05-01,FI,SE,Artist,Male,Nordea,NDEASESS,FI
CUST00158,DK,DKK,"[{'value': '41931000173', '_type': 'BBAN_SE'}, {'value': 'SE804931000173', '_type': 'IBAN'}]",Marjatta Salmi,PERSONKONTO,Current,18817.03,18817.03,9884.64,OPEN,17351.20,2025-04-04,816420592,1964-01-13,DK,DK,Consultant,Male,Nordea,NDEASESS,DK
CUST00159,FI,EUR,"[{'value': '47392190335', '_type': 'BBAN_SE'}, {'value': 'SE8010392190335', '_type': 'IBAN'}]",Heikki Ylönen,PERSONKONTO,Current,140095.85,140095.85,104950.39,OPEN,9602.89,2025-04-04,080-38-1658,2001-12-01,FI,FI,Student,Male,Nordea,NDEASESS,NL
CUST00160,SE,SEK,"[{'value': '46465834732', '_type': 'BBAN_SE'}, {'value': 'SE809465834732', '_type': 'IBAN'}]",Fru Natasja Frandsen,PERSONKONTO,Current,141812.30,141812.30,112268.84,OPEN,1485.54,2025-04-04,135-77-6173,1960-07-01,SE,DK,Nurse,Other,Nordea,NDEASESS,SE
CUST00161,DK,DKK,"[{'value': '44756663747', '_type': 'BBAN_SE'}, {'value': 'SE807756663747', '_type': 'IBAN'}]",Patricia Lamb,PERSONKONTO,Savings,43219.38,43219.38,37330.91,OPEN,7635.78,2025-04-04,739-57-0716,1974-04-01,DK,DK,Engineer,Other,Nordea,NDEASESS,DK
CUST00162,NL,EUR,"[{'value': '46671041685', '_type': 'BBAN_SE'}, {'value': 'SE809671041685', '_type': 'IBAN'}]",Youssef van Gent-Scuylenborchs,PERSONKONTO,Savings,29600.97,29600.97,22263.71,OPEN,5954.55,2025-04-04,738291651,1979-06-11,NL,NL,Nurse,Male,Nordea,NDEASESS,NL
CUST00163,NO,NOK,"[{'value': '45986770879', '_type': 'BBAN_SE'}, {'value': 'SE808986770879', '_type': 'IBAN'}]",Åse Jensen,SPARKONTO,Savings,146274.88,146274.88,128353.66,OPEN,12248.03,2025-04-04,541-54-2656,2003-12-26,NO,DK,Analyst,Male,Nordea,NDEASESS,NO
CUST00164,SE,SEK,"[{'value': '47359820939', '_type': 'BBAN_SE'}, {'value': 'SE8010359820939', '_type': 'IBAN'}]",Ulrik Kristiansen,SPARKONTO,Savings,6317.64,6317.64,3629.30,OPEN,3225.73,2025-04-04,491213-4923,1987-03-13,SE,NL,Artist,Male,Nordea,NDEASESS,NL
CUST00165,DK,DKK,"[{'value': '49875136292', '_type': 'BBAN_SE'}, {'value': 'SE8012875136292', '_type': 'IBAN'}]",Elisabeth Norman,SPARKONTO,Savings,148597.05,148597.05,126956.85,OPEN,9760.41,2025-04-04,031144-5275,2006-01-04,DK,SE,Artist,Female,Nordea,NDEASESS,FI
CUST00166,SE,SEK,"[{'value': '46801948900', '_type': 'BBAN_SE'}, {'value': 'SE809801948900', '_type': 'IBAN'}]",Markus Kristensen,STUDENTKONTO,Current,146994.76,146994.76,117368.67,OPEN,19357.88,2025-04-04,040920A426R,1976-06-08,SE,NL,Nurse,Male,Nordea,NDEASESS,FI
